"Notes"	"State"	"State Code"	"Gender"	"Gender Code"	"Injury Intent"	"Injury Intent Code"	"Injury Mechanism & All Other Leading Causes"	"Injury Mechanism & All Other Leading Causes Code"	Deaths	Population	Crude Rate
	"Alaska"	"02"	"Male"	"M"	"Unintentional"	"1"	"Cut/Pierce"	"GRINJ-001"	Suppressed	2303024	Suppressed
	"Alaska"	"02"	"Male"	"M"	"Unintentional"	"1"	"Drowning"	"GRINJ-002"	88	2303024	3.8
	"Alaska"	"02"	"Male"	"M"	"Unintentional"	"1"	"Fall"	"GRINJ-003"	210	2303024	9.1
	"Alaska"	"02"	"Male"	"M"	"Unintentional"	"1"	"Fire/Flame"	"GRINJ-004"	52	2303024	2.3
	"Alaska"	"02"	"Male"	"M"	"Unintentional"	"1"	"Hot object/Substance"	"GRINJ-005"	Suppressed	2303024	Suppressed
	"Alaska"	"02"	"Male"	"M"	"Unintentional"	"1"	"Firearm"	"GRINJ-006"	14	2303024	Unreliable
	"Alaska"	"02"	"Male"	"M"	"Unintentional"	"1"	"Machinery"	"GRINJ-007"	Suppressed	2303024	Suppressed
	"Alaska"	"02"	"Male"	"M"	"Unintentional"	"1"	"Motor Vehicle Traffic"	"GRINJ-008"	333	2303024	14.5
	"Alaska"	"02"	"Male"	"M"	"Unintentional"	"1"	"Other Pedal cyclist"	"GRINJ-009"	Suppressed	2303024	Suppressed
	"Alaska"	"02"	"Male"	"M"	"Unintentional"	"1"	"Other Pedestrian"	"GRINJ-010"	Suppressed	2303024	Suppressed
	"Alaska"	"02"	"Male"	"M"	"Unintentional"	"1"	"Other land transport"	"GRINJ-011"	56	2303024	2.4
	"Alaska"	"02"	"Male"	"M"	"Unintentional"	"1"	"Other transport"	"GRINJ-012"	132	2303024	5.7
	"Alaska"	"02"	"Male"	"M"	"Unintentional"	"1"	"Natural/Environmental"	"GRINJ-013"	119	2303024	5.2
	"Alaska"	"02"	"Male"	"M"	"Unintentional"	"1"	"Overexertion"	"GRINJ-014"	0	2303024	Unreliable
	"Alaska"	"02"	"Male"	"M"	"Unintentional"	"1"	"Poisoning"	"GRINJ-015"	898	2303024	39.0
	"Alaska"	"02"	"Male"	"M"	"Unintentional"	"1"	"Struck by or against"	"GRINJ-016"	18	2303024	Unreliable
	"Alaska"	"02"	"Male"	"M"	"Unintentional"	"1"	"Suffocation"	"GRINJ-017"	72	2303024	3.1
	"Alaska"	"02"	"Male"	"M"	"Unintentional"	"1"	"Other specified, classifiable Injury"	"GRINJ-018"	16	2303024	Unreliable
	"Alaska"	"02"	"Male"	"M"	"Unintentional"	"1"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	12	2303024	Unreliable
	"Alaska"	"02"	"Male"	"M"	"Unintentional"	"1"	"Unspecified Injury"	"GRINJ-020"	29	2303024	1.3
	"Alaska"	"02"	"Male"	"M"	"Suicide"	"2"	"Cut/Pierce"	"GRINJ-001"	20	2303024	0.9
	"Alaska"	"02"	"Male"	"M"	"Suicide"	"2"	"Drowning"	"GRINJ-002"	Suppressed	2303024	Suppressed
	"Alaska"	"02"	"Male"	"M"	"Suicide"	"2"	"Fall"	"GRINJ-003"	10	2303024	Unreliable
	"Alaska"	"02"	"Male"	"M"	"Suicide"	"2"	"Fire/Flame"	"GRINJ-004"	Suppressed	2303024	Suppressed
	"Alaska"	"02"	"Male"	"M"	"Suicide"	"2"	"Hot object/Substance"	"GRINJ-005"	0	2303024	Unreliable
	"Alaska"	"02"	"Male"	"M"	"Suicide"	"2"	"Firearm"	"GRINJ-006"	629	2303024	27.3
	"Alaska"	"02"	"Male"	"M"	"Suicide"	"2"	"Other land transport"	"GRINJ-011"	Suppressed	2303024	Suppressed
	"Alaska"	"02"	"Male"	"M"	"Suicide"	"2"	"Poisoning"	"GRINJ-015"	44	2303024	1.9
	"Alaska"	"02"	"Male"	"M"	"Suicide"	"2"	"Struck by or against"	"GRINJ-016"	0	2303024	Unreliable
	"Alaska"	"02"	"Male"	"M"	"Suicide"	"2"	"Suffocation"	"GRINJ-017"	258	2303024	11.2
	"Alaska"	"02"	"Male"	"M"	"Suicide"	"2"	"Other specified, classifiable Injury"	"GRINJ-018"	Suppressed	2303024	Suppressed
	"Alaska"	"02"	"Male"	"M"	"Suicide"	"2"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	0	2303024	Unreliable
	"Alaska"	"02"	"Male"	"M"	"Suicide"	"2"	"Unspecified Injury"	"GRINJ-020"	0	2303024	Unreliable
	"Alaska"	"02"	"Male"	"M"	"Homicide"	"3"	"Cut/Pierce"	"GRINJ-001"	34	2303024	1.5
	"Alaska"	"02"	"Male"	"M"	"Homicide"	"3"	"Drowning"	"GRINJ-002"	Suppressed	2303024	Suppressed
	"Alaska"	"02"	"Male"	"M"	"Homicide"	"3"	"Fall"	"GRINJ-003"	0	2303024	Unreliable
	"Alaska"	"02"	"Male"	"M"	"Homicide"	"3"	"Fire/Flame"	"GRINJ-004"	Suppressed	2303024	Suppressed
	"Alaska"	"02"	"Male"	"M"	"Homicide"	"3"	"Hot object/Substance"	"GRINJ-005"	0	2303024	Unreliable
	"Alaska"	"02"	"Male"	"M"	"Homicide"	"3"	"Firearm"	"GRINJ-006"	168	2303024	7.3
	"Alaska"	"02"	"Male"	"M"	"Homicide"	"3"	"Other land transport"	"GRINJ-011"	Suppressed	2303024	Suppressed
	"Alaska"	"02"	"Male"	"M"	"Homicide"	"3"	"Other transport"	"GRINJ-012"	0	2303024	Unreliable
	"Alaska"	"02"	"Male"	"M"	"Homicide"	"3"	"Poisoning"	"GRINJ-015"	0	2303024	Unreliable
	"Alaska"	"02"	"Male"	"M"	"Homicide"	"3"	"Struck by or against"	"GRINJ-016"	16	2303024	Unreliable
	"Alaska"	"02"	"Male"	"M"	"Homicide"	"3"	"Suffocation"	"GRINJ-017"	Suppressed	2303024	Suppressed
	"Alaska"	"02"	"Male"	"M"	"Homicide"	"3"	"Other specified, classifiable Injury"	"GRINJ-018"	Suppressed	2303024	Suppressed
	"Alaska"	"02"	"Male"	"M"	"Homicide"	"3"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	Suppressed	2303024	Suppressed
	"Alaska"	"02"	"Male"	"M"	"Homicide"	"3"	"Unspecified Injury"	"GRINJ-020"	17	2303024	Unreliable
	"Alaska"	"02"	"Male"	"M"	"Undetermined "	"4"	"Cut/Pierce"	"GRINJ-001"	Suppressed	2303024	Suppressed
	"Alaska"	"02"	"Male"	"M"	"Undetermined "	"4"	"Drowning"	"GRINJ-002"	26	2303024	1.1
	"Alaska"	"02"	"Male"	"M"	"Undetermined "	"4"	"Fall"	"GRINJ-003"	0	2303024	Unreliable
	"Alaska"	"02"	"Male"	"M"	"Undetermined "	"4"	"Fire/Flame"	"GRINJ-004"	Suppressed	2303024	Suppressed
	"Alaska"	"02"	"Male"	"M"	"Undetermined "	"4"	"Hot object/Substance"	"GRINJ-005"	0	2303024	Unreliable
	"Alaska"	"02"	"Male"	"M"	"Undetermined "	"4"	"Firearm"	"GRINJ-006"	23	2303024	1.0
	"Alaska"	"02"	"Male"	"M"	"Undetermined "	"4"	"Other land transport"	"GRINJ-011"	Suppressed	2303024	Suppressed
	"Alaska"	"02"	"Male"	"M"	"Undetermined "	"4"	"Poisoning"	"GRINJ-015"	20	2303024	0.9
	"Alaska"	"02"	"Male"	"M"	"Undetermined "	"4"	"Struck by or against"	"GRINJ-016"	0	2303024	Unreliable
	"Alaska"	"02"	"Male"	"M"	"Undetermined "	"4"	"Suffocation"	"GRINJ-017"	Suppressed	2303024	Suppressed
	"Alaska"	"02"	"Male"	"M"	"Undetermined "	"4"	"Other specified, classifiable Injury"	"GRINJ-018"	Suppressed	2303024	Suppressed
	"Alaska"	"02"	"Male"	"M"	"Undetermined "	"4"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	12	2303024	Unreliable
	"Alaska"	"02"	"Male"	"M"	"Undetermined "	"4"	"Unspecified Injury"	"GRINJ-020"	13	2303024	Unreliable
	"Alaska"	"02"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Cut/Pierce"	"GRINJ-001"	0	2303024	Unreliable
	"Alaska"	"02"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Fire/Flame"	"GRINJ-004"	0	2303024	Unreliable
	"Alaska"	"02"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Firearm"	"GRINJ-006"	19	2303024	Unreliable
	"Alaska"	"02"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Other transport"	"GRINJ-012"	0	2303024	Unreliable
	"Alaska"	"02"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Poisoning"	"GRINJ-015"	0	2303024	Unreliable
	"Alaska"	"02"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Struck by or against"	"GRINJ-016"	0	2303024	Unreliable
	"Alaska"	"02"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Other specified, classifiable Injury"	"GRINJ-018"	0	2303024	Unreliable
	"Alaska"	"02"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	Suppressed	2303024	Suppressed
	"Alaska"	"02"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Unspecified Injury"	"GRINJ-020"	0	2303024	Unreliable
	"Arizona"	"04"	"Female"	"F"	"Unintentional"	"1"	"Cut/Pierce"	"GRINJ-001"	0	22049582	Unreliable
	"Arizona"	"04"	"Female"	"F"	"Unintentional"	"1"	"Drowning"	"GRINJ-002"	189	22049582	0.9
	"Arizona"	"04"	"Female"	"F"	"Unintentional"	"1"	"Fall"	"GRINJ-003"	3456	22049582	15.7
	"Arizona"	"04"	"Female"	"F"	"Unintentional"	"1"	"Fire/Flame"	"GRINJ-004"	112	22049582	0.5
	"Arizona"	"04"	"Female"	"F"	"Unintentional"	"1"	"Hot object/Substance"	"GRINJ-005"	Suppressed	22049582	Suppressed
	"Arizona"	"04"	"Female"	"F"	"Unintentional"	"1"	"Firearm"	"GRINJ-006"	11	22049582	Unreliable
	"Arizona"	"04"	"Female"	"F"	"Unintentional"	"1"	"Machinery"	"GRINJ-007"	Suppressed	22049582	Suppressed
	"Arizona"	"04"	"Female"	"F"	"Unintentional"	"1"	"Motor Vehicle Traffic"	"GRINJ-008"	1976	22049582	9.0
	"Arizona"	"04"	"Female"	"F"	"Unintentional"	"1"	"Other Pedal cyclist"	"GRINJ-009"	10	22049582	Unreliable
	"Arizona"	"04"	"Female"	"F"	"Unintentional"	"1"	"Other Pedestrian"	"GRINJ-010"	28	22049582	0.1
	"Arizona"	"04"	"Female"	"F"	"Unintentional"	"1"	"Other land transport"	"GRINJ-011"	51	22049582	0.2
	"Arizona"	"04"	"Female"	"F"	"Unintentional"	"1"	"Other transport"	"GRINJ-012"	16	22049582	Unreliable
	"Arizona"	"04"	"Female"	"F"	"Unintentional"	"1"	"Natural/Environmental"	"GRINJ-013"	419	22049582	1.9
	"Arizona"	"04"	"Female"	"F"	"Unintentional"	"1"	"Overexertion"	"GRINJ-014"	0	22049582	Unreliable
	"Arizona"	"04"	"Female"	"F"	"Unintentional"	"1"	"Poisoning"	"GRINJ-015"	3468	22049582	15.7
	"Arizona"	"04"	"Female"	"F"	"Unintentional"	"1"	"Struck by or against"	"GRINJ-016"	11	22049582	Unreliable
	"Arizona"	"04"	"Female"	"F"	"Unintentional"	"1"	"Suffocation"	"GRINJ-017"	246	22049582	1.1
	"Arizona"	"04"	"Female"	"F"	"Unintentional"	"1"	"Other specified, classifiable Injury"	"GRINJ-018"	61	22049582	0.3
	"Arizona"	"04"	"Female"	"F"	"Unintentional"	"1"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	45	22049582	0.2
	"Arizona"	"04"	"Female"	"F"	"Unintentional"	"1"	"Unspecified Injury"	"GRINJ-020"	169	22049582	0.8
	"Arizona"	"04"	"Female"	"F"	"Suicide"	"2"	"Cut/Pierce"	"GRINJ-001"	22	22049582	0.1
	"Arizona"	"04"	"Female"	"F"	"Suicide"	"2"	"Drowning"	"GRINJ-002"	19	22049582	Unreliable
	"Arizona"	"04"	"Female"	"F"	"Suicide"	"2"	"Fall"	"GRINJ-003"	26	22049582	0.1
	"Arizona"	"04"	"Female"	"F"	"Suicide"	"2"	"Fire/Flame"	"GRINJ-004"	Suppressed	22049582	Suppressed
	"Arizona"	"04"	"Female"	"F"	"Suicide"	"2"	"Hot object/Substance"	"GRINJ-005"	0	22049582	Unreliable
	"Arizona"	"04"	"Female"	"F"	"Suicide"	"2"	"Firearm"	"GRINJ-006"	688	22049582	3.1
	"Arizona"	"04"	"Female"	"F"	"Suicide"	"2"	"Other land transport"	"GRINJ-011"	14	22049582	Unreliable
	"Arizona"	"04"	"Female"	"F"	"Suicide"	"2"	"Poisoning"	"GRINJ-015"	545	22049582	2.5
	"Arizona"	"04"	"Female"	"F"	"Suicide"	"2"	"Struck by or against"	"GRINJ-016"	0	22049582	Unreliable
	"Arizona"	"04"	"Female"	"F"	"Suicide"	"2"	"Suffocation"	"GRINJ-017"	464	22049582	2.1
	"Arizona"	"04"	"Female"	"F"	"Suicide"	"2"	"Other specified, classifiable Injury"	"GRINJ-018"	17	22049582	Unreliable
	"Arizona"	"04"	"Female"	"F"	"Suicide"	"2"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	Suppressed	22049582	Suppressed
	"Arizona"	"04"	"Female"	"F"	"Suicide"	"2"	"Unspecified Injury"	"GRINJ-020"	Suppressed	22049582	Suppressed
	"Arizona"	"04"	"Female"	"F"	"Homicide"	"3"	"Cut/Pierce"	"GRINJ-001"	59	22049582	0.3
	"Arizona"	"04"	"Female"	"F"	"Homicide"	"3"	"Drowning"	"GRINJ-002"	Suppressed	22049582	Suppressed
	"Arizona"	"04"	"Female"	"F"	"Homicide"	"3"	"Fall"	"GRINJ-003"	0	22049582	Unreliable
	"Arizona"	"04"	"Female"	"F"	"Homicide"	"3"	"Fire/Flame"	"GRINJ-004"	Suppressed	22049582	Suppressed
	"Arizona"	"04"	"Female"	"F"	"Homicide"	"3"	"Hot object/Substance"	"GRINJ-005"	Suppressed	22049582	Suppressed
	"Arizona"	"04"	"Female"	"F"	"Homicide"	"3"	"Firearm"	"GRINJ-006"	410	22049582	1.9
	"Arizona"	"04"	"Female"	"F"	"Homicide"	"3"	"Other land transport"	"GRINJ-011"	Suppressed	22049582	Suppressed
	"Arizona"	"04"	"Female"	"F"	"Homicide"	"3"	"Other transport"	"GRINJ-012"	0	22049582	Unreliable
	"Arizona"	"04"	"Female"	"F"	"Homicide"	"3"	"Poisoning"	"GRINJ-015"	Suppressed	22049582	Suppressed
	"Arizona"	"04"	"Female"	"F"	"Homicide"	"3"	"Struck by or against"	"GRINJ-016"	Suppressed	22049582	Suppressed
	"Arizona"	"04"	"Female"	"F"	"Homicide"	"3"	"Suffocation"	"GRINJ-017"	34	22049582	0.2
	"Arizona"	"04"	"Female"	"F"	"Homicide"	"3"	"Other specified, classifiable Injury"	"GRINJ-018"	Suppressed	22049582	Suppressed
	"Arizona"	"04"	"Female"	"F"	"Homicide"	"3"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	13	22049582	Unreliable
	"Arizona"	"04"	"Female"	"F"	"Homicide"	"3"	"Unspecified Injury"	"GRINJ-020"	86	22049582	0.4
	"Arizona"	"04"	"Female"	"F"	"Undetermined "	"4"	"Cut/Pierce"	"GRINJ-001"	Suppressed	22049582	Suppressed
	"Arizona"	"04"	"Female"	"F"	"Undetermined "	"4"	"Drowning"	"GRINJ-002"	16	22049582	Unreliable
	"Arizona"	"04"	"Female"	"F"	"Undetermined "	"4"	"Fall"	"GRINJ-003"	Suppressed	22049582	Suppressed
	"Arizona"	"04"	"Female"	"F"	"Undetermined "	"4"	"Fire/Flame"	"GRINJ-004"	14	22049582	Unreliable
	"Arizona"	"04"	"Female"	"F"	"Undetermined "	"4"	"Hot object/Substance"	"GRINJ-005"	0	22049582	Unreliable
	"Arizona"	"04"	"Female"	"F"	"Undetermined "	"4"	"Firearm"	"GRINJ-006"	23	22049582	0.1
	"Arizona"	"04"	"Female"	"F"	"Undetermined "	"4"	"Other land transport"	"GRINJ-011"	Suppressed	22049582	Suppressed
	"Arizona"	"04"	"Female"	"F"	"Undetermined "	"4"	"Poisoning"	"GRINJ-015"	224	22049582	1.0
	"Arizona"	"04"	"Female"	"F"	"Undetermined "	"4"	"Struck by or against"	"GRINJ-016"	0	22049582	Unreliable
	"Arizona"	"04"	"Female"	"F"	"Undetermined "	"4"	"Suffocation"	"GRINJ-017"	18	22049582	Unreliable
	"Arizona"	"04"	"Female"	"F"	"Undetermined "	"4"	"Other specified, classifiable Injury"	"GRINJ-018"	Suppressed	22049582	Suppressed
	"Arizona"	"04"	"Female"	"F"	"Undetermined "	"4"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	20	22049582	0.1
	"Arizona"	"04"	"Female"	"F"	"Undetermined "	"4"	"Unspecified Injury"	"GRINJ-020"	34	22049582	0.2
	"Arizona"	"04"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	"Cut/Pierce"	"GRINJ-001"	0	22049582	Unreliable
	"Arizona"	"04"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	"Fire/Flame"	"GRINJ-004"	0	22049582	Unreliable
	"Arizona"	"04"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	"Firearm"	"GRINJ-006"	Suppressed	22049582	Suppressed
	"Arizona"	"04"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	"Other transport"	"GRINJ-012"	0	22049582	Unreliable
	"Arizona"	"04"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	"Poisoning"	"GRINJ-015"	0	22049582	Unreliable
	"Arizona"	"04"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	"Struck by or against"	"GRINJ-016"	0	22049582	Unreliable
	"Arizona"	"04"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	"Other specified, classifiable Injury"	"GRINJ-018"	0	22049582	Unreliable
	"Arizona"	"04"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	0	22049582	Unreliable
	"Arizona"	"04"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	"Unspecified Injury"	"GRINJ-020"	0	22049582	Unreliable
	"Arizona"	"04"	"Male"	"M"	"Unintentional"	"1"	"Cut/Pierce"	"GRINJ-001"	Suppressed	21889039	Suppressed
	"Arizona"	"04"	"Male"	"M"	"Unintentional"	"1"	"Drowning"	"GRINJ-002"	470	21889039	2.1
	"Arizona"	"04"	"Male"	"M"	"Unintentional"	"1"	"Fall"	"GRINJ-003"	3511	21889039	16.0
	"Arizona"	"04"	"Male"	"M"	"Unintentional"	"1"	"Fire/Flame"	"GRINJ-004"	169	21889039	0.8
	"Arizona"	"04"	"Male"	"M"	"Unintentional"	"1"	"Hot object/Substance"	"GRINJ-005"	17	21889039	Unreliable
	"Arizona"	"04"	"Male"	"M"	"Unintentional"	"1"	"Firearm"	"GRINJ-006"	46	21889039	0.2
	"Arizona"	"04"	"Male"	"M"	"Unintentional"	"1"	"Machinery"	"GRINJ-007"	36	21889039	0.2
	"Arizona"	"04"	"Male"	"M"	"Unintentional"	"1"	"Motor Vehicle Traffic"	"GRINJ-008"	4923	21889039	22.5
	"Arizona"	"04"	"Male"	"M"	"Unintentional"	"1"	"Other Pedal cyclist"	"GRINJ-009"	101	21889039	0.5
	"Arizona"	"04"	"Male"	"M"	"Unintentional"	"1"	"Other Pedestrian"	"GRINJ-010"	91	21889039	0.4
	"Arizona"	"04"	"Male"	"M"	"Unintentional"	"1"	"Other land transport"	"GRINJ-011"	178	21889039	0.8
	"Arizona"	"04"	"Male"	"M"	"Unintentional"	"1"	"Other transport"	"GRINJ-012"	94	21889039	0.4
	"Arizona"	"04"	"Male"	"M"	"Unintentional"	"1"	"Natural/Environmental"	"GRINJ-013"	1046	21889039	4.8
	"Arizona"	"04"	"Male"	"M"	"Unintentional"	"1"	"Overexertion"	"GRINJ-014"	0	21889039	Unreliable
	"Arizona"	"04"	"Male"	"M"	"Unintentional"	"1"	"Poisoning"	"GRINJ-015"	10136	21889039	46.3
	"Arizona"	"04"	"Male"	"M"	"Unintentional"	"1"	"Struck by or against"	"GRINJ-016"	76	21889039	0.3
	"Arizona"	"04"	"Male"	"M"	"Unintentional"	"1"	"Suffocation"	"GRINJ-017"	403	21889039	1.8
	"Arizona"	"04"	"Male"	"M"	"Unintentional"	"1"	"Other specified, classifiable Injury"	"GRINJ-018"	250	21889039	1.1
	"Arizona"	"04"	"Male"	"M"	"Unintentional"	"1"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	151	21889039	0.7
	"Arizona"	"04"	"Male"	"M"	"Unintentional"	"1"	"Unspecified Injury"	"GRINJ-020"	222	21889039	1.0
	"Arizona"	"04"	"Male"	"M"	"Suicide"	"2"	"Cut/Pierce"	"GRINJ-001"	115	21889039	0.5
	"Arizona"	"04"	"Male"	"M"	"Suicide"	"2"	"Drowning"	"GRINJ-002"	27	21889039	0.1
	"Arizona"	"04"	"Male"	"M"	"Suicide"	"2"	"Fall"	"GRINJ-003"	96	21889039	0.4
	"Arizona"	"04"	"Male"	"M"	"Suicide"	"2"	"Fire/Flame"	"GRINJ-004"	25	21889039	0.1
	"Arizona"	"04"	"Male"	"M"	"Suicide"	"2"	"Hot object/Substance"	"GRINJ-005"	0	21889039	Unreliable
	"Arizona"	"04"	"Male"	"M"	"Suicide"	"2"	"Firearm"	"GRINJ-006"	4565	21889039	20.9
	"Arizona"	"04"	"Male"	"M"	"Suicide"	"2"	"Other land transport"	"GRINJ-011"	26	21889039	0.1
	"Arizona"	"04"	"Male"	"M"	"Suicide"	"2"	"Poisoning"	"GRINJ-015"	532	21889039	2.4
	"Arizona"	"04"	"Male"	"M"	"Suicide"	"2"	"Struck by or against"	"GRINJ-016"	Suppressed	21889039	Suppressed
	"Arizona"	"04"	"Male"	"M"	"Suicide"	"2"	"Suffocation"	"GRINJ-017"	1526	21889039	7.0
	"Arizona"	"04"	"Male"	"M"	"Suicide"	"2"	"Other specified, classifiable Injury"	"GRINJ-018"	64	21889039	0.3
	"Arizona"	"04"	"Male"	"M"	"Suicide"	"2"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	12	21889039	Unreliable
	"Arizona"	"04"	"Male"	"M"	"Suicide"	"2"	"Unspecified Injury"	"GRINJ-020"	Suppressed	21889039	Suppressed
	"Arizona"	"04"	"Male"	"M"	"Homicide"	"3"	"Cut/Pierce"	"GRINJ-001"	220	21889039	1.0
	"Arizona"	"04"	"Male"	"M"	"Homicide"	"3"	"Drowning"	"GRINJ-002"	Suppressed	21889039	Suppressed
	"Arizona"	"04"	"Male"	"M"	"Homicide"	"3"	"Fall"	"GRINJ-003"	0	21889039	Unreliable
	"Arizona"	"04"	"Male"	"M"	"Homicide"	"3"	"Fire/Flame"	"GRINJ-004"	Suppressed	21889039	Suppressed
	"Arizona"	"04"	"Male"	"M"	"Homicide"	"3"	"Hot object/Substance"	"GRINJ-005"	Suppressed	21889039	Suppressed
	"Arizona"	"04"	"Male"	"M"	"Homicide"	"3"	"Firearm"	"GRINJ-006"	1880	21889039	8.6
	"Arizona"	"04"	"Male"	"M"	"Homicide"	"3"	"Other land transport"	"GRINJ-011"	11	21889039	Unreliable
	"Arizona"	"04"	"Male"	"M"	"Homicide"	"3"	"Other transport"	"GRINJ-012"	0	21889039	Unreliable
	"Arizona"	"04"	"Male"	"M"	"Homicide"	"3"	"Poisoning"	"GRINJ-015"	Suppressed	21889039	Suppressed
	"Arizona"	"04"	"Male"	"M"	"Homicide"	"3"	"Struck by or against"	"GRINJ-016"	35	21889039	0.2
	"Arizona"	"04"	"Male"	"M"	"Homicide"	"3"	"Suffocation"	"GRINJ-017"	36	21889039	0.2
	"Arizona"	"04"	"Male"	"M"	"Homicide"	"3"	"Other specified, classifiable Injury"	"GRINJ-018"	Suppressed	21889039	Suppressed
	"Arizona"	"04"	"Male"	"M"	"Homicide"	"3"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	67	21889039	0.3
	"Arizona"	"04"	"Male"	"M"	"Homicide"	"3"	"Unspecified Injury"	"GRINJ-020"	184	21889039	0.8
	"Arizona"	"04"	"Male"	"M"	"Undetermined "	"4"	"Cut/Pierce"	"GRINJ-001"	Suppressed	21889039	Suppressed
	"Arizona"	"04"	"Male"	"M"	"Undetermined "	"4"	"Drowning"	"GRINJ-002"	21	21889039	0.1
	"Arizona"	"04"	"Male"	"M"	"Undetermined "	"4"	"Fall"	"GRINJ-003"	12	21889039	Unreliable
	"Arizona"	"04"	"Male"	"M"	"Undetermined "	"4"	"Fire/Flame"	"GRINJ-004"	25	21889039	0.1
	"Arizona"	"04"	"Male"	"M"	"Undetermined "	"4"	"Hot object/Substance"	"GRINJ-005"	0	21889039	Unreliable
	"Arizona"	"04"	"Male"	"M"	"Undetermined "	"4"	"Firearm"	"GRINJ-006"	86	21889039	0.4
	"Arizona"	"04"	"Male"	"M"	"Undetermined "	"4"	"Other land transport"	"GRINJ-011"	Suppressed	21889039	Suppressed
	"Arizona"	"04"	"Male"	"M"	"Undetermined "	"4"	"Poisoning"	"GRINJ-015"	288	21889039	1.3
	"Arizona"	"04"	"Male"	"M"	"Undetermined "	"4"	"Struck by or against"	"GRINJ-016"	0	21889039	Unreliable
	"Arizona"	"04"	"Male"	"M"	"Undetermined "	"4"	"Suffocation"	"GRINJ-017"	34	21889039	0.2
	"Arizona"	"04"	"Male"	"M"	"Undetermined "	"4"	"Other specified, classifiable Injury"	"GRINJ-018"	Suppressed	21889039	Suppressed
	"Arizona"	"04"	"Male"	"M"	"Undetermined "	"4"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	46	21889039	0.2
	"Arizona"	"04"	"Male"	"M"	"Undetermined "	"4"	"Unspecified Injury"	"GRINJ-020"	106	21889039	0.5
	"Arizona"	"04"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Cut/Pierce"	"GRINJ-001"	0	21889039	Unreliable
	"Arizona"	"04"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Fire/Flame"	"GRINJ-004"	0	21889039	Unreliable
	"Arizona"	"04"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Firearm"	"GRINJ-006"	151	21889039	0.7
	"Arizona"	"04"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Other transport"	"GRINJ-012"	0	21889039	Unreliable
	"Arizona"	"04"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Poisoning"	"GRINJ-015"	0	21889039	Unreliable
	"Arizona"	"04"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Struck by or against"	"GRINJ-016"	0	21889039	Unreliable
	"Arizona"	"04"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Other specified, classifiable Injury"	"GRINJ-018"	Suppressed	21889039	Suppressed
	"Arizona"	"04"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	Suppressed	21889039	Suppressed
	"Arizona"	"04"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	"Unspecified Injury"	"GRINJ-020"	Suppressed	21889039	Suppressed
	"Arkansas"	"05"	"Female"	"F"	"Unintentional"	"1"	"Cut/Pierce"	"GRINJ-001"	Suppressed	9240304	Suppressed
	"Arkansas"	"05"	"Female"	"F"	"Unintentional"	"1"	"Drowning"	"GRINJ-002"	66	9240304	0.7
	"Arkansas"	"05"	"Female"	"F"	"Unintentional"	"1"	"Fall"	"GRINJ-003"	816	9240304	8.8
